,날짜,등락률,코로나 일일확진자(명),코로나전일대비(명),환율(원),환율전일대비(원),"유가,WTI(달러)",유가전일대비(달러),"미국,S&P 500",미국 등락률(%)
175,2021-08-13,2.9241283848083706,1989.0,2.0,1169.0,5.5,68.44,-0.6500000000000057,4460.84,0.3
176,2021-08-17,11.599562915020604,1372.0,-182.0,1174.5,5.5,66.59,-0.7000000000000028,4479.66,0.26
177,2021-08-18,-2.7905400316336615,1803.0,431.0,1170.5,-4.0,65.46,-1.1300000000000097,4448.08,-0.7
178,2021-08-19,7.019718746368111,2152.0,349.0,1177.0,6.5,63.69,-1.769999999999996,4400.27,-1.07
179,2021-08-20,-1.1402714932126614,2050.0,-102.0,1183.5,6.5,62.32,-1.3699999999999974,4405.8,0.13
180,2021-08-23,-0.8568290003661778,1417.0,-209.0,1172.0,-11.5,65.64,3.3200000000000003,4441.67,0.81
181,2021-08-24,-3.8299601122765563,1507.0,90.0,1167.5,-4.5,67.54,1.9000000000000057,4479.54,0.85
182,2021-08-25,-3.060793425246745,2154.0,647.0,1167.5,0.0,68.36,0.8199999999999932,4486.23,0.15
183,2021-08-26,1.422232786625467,1882.0,-272.0,1170.5,3.0,67.42,-0.9399999999999976,4496.19,0.22
184,2021-08-27,0.4570133979141502,1837.0,-45.0,1170.0,-0.5,68.74,1.3199999999999932,4469.91,-0.58
185,2021-08-30,-2.134691655649743,1485.0,-134.0,1165.0,-5.0,69.21,0.4699999999999988,4509.37,0.88
186,2021-08-31,2.0263021971472934,1369.0,-116.0,1157.5,-7.5,68.5,-0.7099999999999937,4528.79,0.43
187,2021-09-01,5.1170216908758075,2024.0,655.0,1159.5,2.0,68.59,0.0900000000000034,4522.68,-0.13
188,2021-09-02,-6.6832141666358025,1960.0,-64.0,1159.0,-0.5,69.99,1.3999999999999917,4524.09,0.03
189,2021-09-03,-1.0401365675493177,1708.0,-252.0,1157.0,-2.0,69.29,-0.6999999999999886,4536.95,0.28
190,2021-09-07,-4.684639707106015,1597.0,222.0,1162.0,5.0,68.35,-0.940000000000012,4535.43,-0.03
191,2021-09-08,-0.7813182016586608,2048.0,451.0,1167.0,5.0,69.3,0.9500000000000028,4520.03,-0.34
192,2021-09-09,-0.7786722977431746,2049.0,1.0,1170.0,3.0,68.14,-1.1599999999999966,4514.07,-0.13
193,2021-09-10,-3.3342200939966227,1892.0,-157.0,1170.0,0.0,69.72,1.5799999999999983,4493.28,-0.46
194,2021-09-13,-4.949087239702789,1433.0,-322.0,1175.0,5.0,70.45,0.730000000000004,4458.58,-0.77
195,2021-09-14,6.287699657385515,1495.0,62.0,1171.5,-3.5,70.46,0.0099999999999909,4468.73,0.23
196,2021-09-15,-0.8172160174339339,2078.0,583.0,1168.0,-3.5,72.61,2.1500000000000057,4443.05,-0.57
197,2021-09-16,-2.4031859379291403,1942.0,-136.0,1173.5,5.5,72.61,0.0,4480.7,0.85
198,2021-09-17,1.1725528821349842,2008.0,66.0,1184.0,10.5,71.97,-0.6400000000000006,4473.76,-0.15
199,2021-09-23,-2.0861341616058593,1715.0,-5.0,1174.0,-10.0,73.3,1.0699999999999932,4395.64,0.95
200,2021-09-24,3.2384830263718594,2429.0,714.0,1178.0,4.0,73.98,0.6800000000000068,4448.98,1.21
201,2021-09-27,0.9218069250171936,2381.0,-387.0,1181.0,3.0,75.45,1.4699999999999989,4455.48,0.15
202,2021-09-28,1.3905298554939571,2288.0,-93.0,1187.0,6.0,75.29,-0.1599999999999966,4443.11,-0.28
203,2021-09-29,-1.6672642524202217,2881.0,593.0,1185.0,-2.0,74.83,-0.4600000000000079,4352.63,-2.04
204,2021-09-30,-0.6836827711941659,2561.0,-320.0,1186.0,1.0,75.03,0.2000000000000028,4359.46,0.16
205,2021-10-01,-3.5888022028453386,2483.0,-78.0,1187.0,1.0,75.88,0.8499999999999943,4307.54,-1.19
206,2021-10-05,-6.511805026656514,1574.0,-96.0,1187.5,0.5,78.93,1.3100000000000025,4300.46,-1.3
207,2021-10-06,-2.5101832993890056,2027.0,453.0,1196.5,9.0,77.43,-1.5,4345.72,1.05
208,2021-10-07,2.9926359220765604,2425.0,398.0,1190.5,-6.0,78.3,0.8699999999999903,4363.55,0.41
209,2021-10-08,-4.09229208924949,2171.0,-254.0,1196.0,5.5,79.35,1.0499999999999972,4399.76,0.83
210,2021-10-12,-2.194257917834297,1346.0,49.0,1196.5,0.5,80.64,0.1200000000000045,4361.19,-0.69
211,2021-10-13,0.9514542112660933,1583.0,237.0,1192.5,-4.0,80.44,-0.2000000000000028,4350.64,-0.24
212,2021-10-14,4.139445217950086,1939.0,356.0,1186.5,-6.0,81.31,0.8700000000000045,4363.8,0.3
213,2021-10-15,1.7637681904663995,1683.0,-256.0,1183.5,-3.0,82.28,0.9699999999999988,4438.23,1.71
214,2021-10-18,0.08084891359272187,1049.0,-371.0,1187.5,4.0,82.44,0.1599999999999966,4471.37,0.75
215,2021-10-19,1.777239220438256,1073.0,24.0,1178.5,-9.0,82.96,0.519999999999996,4486.48,0.34
216,2021-10-20,-1.7313225518404647,1571.0,498.0,1175.0,-3.5,83.87,0.9100000000000108,4519.63,0.74
217,2021-10-21,0.9793528194255126,1441.0,-130.0,1177.5,2.5,82.5,-1.3700000000000043,4536.19,0.37
218,2021-10-22,-0.14497825326200672,1437.0,-4.0,1176.0,-1.5,83.76,1.2600000000000051,4549.78,0.3
219,2021-10-25,0.25032542304996497,1190.0,-232.0,1171.0,-5.0,83.76,0.0,4544.9,-0.11
220,2021-10-26,2.566919696364356,1265.0,75.0,1167.0,-4.0,84.65,0.8900000000000006,4566.48,0.47
221,2021-10-27,-0.08764241893076581,1952.0,687.0,1173.5,6.5,82.66,-1.990000000000009,4574.79,0.18
222,2021-10-28,2.7436647173489397,2110.0,158.0,1170.5,-3.0,82.81,0.1500000000000056,4551.68,-0.51
223,2021-10-29,-2.020585305696542,2124.0,14.0,1174.0,3.5,83.57,0.7599999999999909,4596.42,0.98
224,2021-11-01,1.2780171370479811,1684.0,-377.0,1178.5,4.5,84.05,0.480000000000004,4605.38,0.19
225,2021-11-02,0.253333970651499,1589.0,-95.0,1176.5,-2.0,83.91,-0.1400000000000005,4613.67,0.18
226,2021-11-03,-6.026509011156677,2667.0,1078.0,1182.0,5.5,80.86,-3.049999999999997,4630.65,0.37
227,2021-11-04,1.1821410451547503,2482.0,-185.0,1185.5,3.5,78.81,-2.049999999999997,4660.57,0.65
228,2021-11-05,-3.896103896103901,2342.0,-140.0,1186.5,1.0,81.27,2.4599999999999937,4680.06,0.42
229,2021-11-08,-2.0244182406344544,1758.0,-466.0,1184.0,-2.5,81.93,0.6600000000000108,4697.53,0.37
230,2021-11-09,1.8905101714772665,1715.0,-43.0,1176.0,-8.0,84.15,2.219999999999999,4701.7,0.09
231,2021-11-10,1.9181518841791603,2425.0,710.0,1179.0,3.0,81.34,-2.8100000000000023,4685.25,-0.35
232,2021-11-11,0.5487179487179452,2519.0,94.0,1183.0,4.0,81.59,0.25,4646.71,-0.82
233,2021-11-12,4.115876982710253,2368.0,-151.0,1179.5,-3.5,80.79,-0.7999999999999972,4649.27,0.06
