,날짜,등락률,코로나 일일확진자(명),코로나전일대비(명),환율(원),환율전일대비(원),"유가,WTI(달러)",유가전일대비(달러),"미국,S&P 500",미국 등락률(%)
78,2021-03-24,-0.5517285660560901,428.0,82.0,1132.5,2.0,61.18,3.4200000000000017,3910.52,-0.76
79,2021-03-25,0.23658105783554204,430.0,2.0,1134.5,2.0,58.56,-2.619999999999997,3889.14,-0.55
80,2021-03-26,5.965438551290067,489.0,59.0,1131.5,-3.0,60.97,2.4099999999999966,3909.52,0.52
81,2021-03-29,-3.9128509278475803,382.0,-100.0,1132.5,1.0,61.56,0.5900000000000034,3974.54,1.66
82,2021-03-30,-2.451808807714195,447.0,65.0,1135.0,2.5,60.55,-1.0100000000000051,3971.09,-0.09
83,2021-03-31,0.003705762460622903,506.0,59.0,1130.0,-5.0,59.16,-1.3900000000000006,3958.55,-0.32
84,2021-04-01,-1.5503409175127962,551.0,45.0,1131.5,1.5,61.45,2.2900000000000063,3972.89,0.36
85,2021-04-05,-0.4423887115897433,473.0,-70.0,1128.5,-0.5,58.65,-2.8000000000000043,4019.87,1.18
86,2021-04-06,0.08519932405397898,477.0,4.0,1121.5,-7.0,59.33,0.6799999999999997,4077.91,1.44
87,2021-04-07,0.7788396418090339,668.0,191.0,1118.5,-3.0,59.77,0.4400000000000048,4073.94,-0.1
88,2021-04-08,-0.09286914317716241,700.0,32.0,1117.5,-1.0,59.6,-0.1700000000000017,4079.95,0.15
89,2021-04-09,-1.0220430584685287,671.0,-29.0,1121.0,3.5,59.32,-0.2800000000000011,4097.17,0.42
90,2021-04-12,-0.48184696993293963,587.0,-27.0,1125.0,4.0,59.7,0.3800000000000025,4128.8,0.77
91,2021-04-13,0.6093744072233567,542.0,-45.0,1124.5,-0.5,60.18,0.4799999999999969,4127.99,-0.02
92,2021-04-14,-0.07070235721658959,731.0,189.0,1115.5,-9.0,63.15,2.969999999999999,4141.59,0.33
93,2021-04-15,-0.4216841896729851,698.0,-33.0,1116.5,1.0,63.46,0.3100000000000023,4124.66,-0.41
94,2021-04-16,1.8506676519209952,673.0,-25.0,1117.0,0.5,63.13,-0.3299999999999983,4170.42,1.11
95,2021-04-19,1.890056738908024,532.0,-139.0,1115.0,-2.0,63.38,0.25,4185.47,0.36
96,2021-04-20,1.3702506801044338,549.0,17.0,1114.5,-0.5,62.44,-0.9400000000000048,4163.26,-0.53
97,2021-04-21,-1.503921904127234,731.0,182.0,1119.0,4.5,61.35,-1.0899999999999963,4134.94,-0.68
98,2021-04-22,1.4103115028389048,735.0,4.0,1117.5,-1.5,61.43,0.0799999999999983,4173.42,0.93
99,2021-04-23,-0.7329904296513906,797.0,62.0,1117.5,0.0,62.14,0.7100000000000009,4134.98,-0.92
100,2021-04-26,4.793260825140198,499.0,-145.0,1111.0,-6.5,61.91,-0.2300000000000039,4180.17,1.09
101,2021-04-27,0.13823886288785123,512.0,13.0,1112.0,1.0,62.94,1.0300000000000011,4187.62,0.18
102,2021-04-28,1.6323421860056628,769.0,257.0,1114.0,2.0,63.86,0.9200000000000016,4186.72,-0.02
103,2021-04-29,-0.21545575705448988,679.0,-90.0,1108.5,-5.5,65.01,1.1500000000000057,4183.18,-0.08
104,2021-04-30,0.49670357805800547,661.0,-18.0,1117.5,9.0,63.58,-1.4300000000000068,4211.47,0.68
105,2021-05-03,-3.0177190680611,488.0,-118.0,1123.0,5.5,64.49,0.9099999999999966,4181.17,-0.72
106,2021-05-04,-1.0512167143895308,541.0,53.0,1126.0,3.0,65.69,1.2000000000000028,4192.66,0.27
107,2021-05-06,5.525196791164635,574.0,-102.0,1124.0,-2.0,64.71,-0.9200000000000016,4167.59,0.07
108,2021-05-07,1.7782865385260411,525.0,-49.0,1120.5,-3.5,64.9,0.1900000000000119,4201.62,0.82
109,2021-05-10,3.5220348619242134,463.0,-101.0,1113.5,-7.0,64.92,0.019999999999996,4232.6,0.74
110,2021-05-11,0.5897850189829474,510.0,47.0,1119.0,5.5,65.28,0.3599999999999994,4188.43,-1.04
111,2021-05-12,1.327741731286594,634.0,124.0,1125.5,6.5,66.08,0.7999999999999972,4152.1,-0.87
112,2021-05-13,-2.3786096924830966,715.0,81.0,1133.5,8.0,63.82,-2.259999999999998,4063.04,-2.14
113,2021-05-14,-1.3922663424311246,747.0,32.0,1129.5,-4.0,65.37,1.5500000000000045,4112.5,1.22
114,2021-05-17,1.0225396786767436,619.0,9.0,1138.0,8.5,66.27,0.8999999999999915,4173.85,1.49
115,2021-05-18,-0.340876240644966,528.0,-91.0,1129.0,-9.0,65.49,-0.7800000000000011,4163.29,-0.25
116,2021-05-20,2.1638498882017623,646.0,-8.0,1132.5,3.5,62.05,-1.3100000000000025,4115.68,-0.29
117,2021-05-21,-0.9483962048378137,561.0,-85.0,1127.5,-5.0,63.58,1.5300000000000011,4159.12,1.06
118,2021-05-24,0.6787933800725445,530.0,-55.0,1126.5,-1.0,66.05,2.469999999999999,4155.86,-0.08
119,2021-05-25,3.439099040674446,516.0,-14.0,1123.0,-3.5,66.07,0.019999999999996,4197.05,0.99
120,2021-05-26,0.26951292706331004,705.0,189.0,1117.0,-6.0,66.21,0.1400000000000005,4188.13,-0.21
121,2021-05-27,1.3835936070273882,629.0,-76.0,1117.0,0.0,66.85,0.6400000000000006,4195.99,0.19
122,2021-05-28,-0.6513310544267634,587.0,-42.0,1115.0,-2.0,66.32,-0.5300000000000011,4200.88,0.12
123,2021-06-01,-0.45416947490963044,459.0,29.0,1109.5,1.0,67.72,1.4000000000000057,4204.11,0.08
124,2021-06-02,2.1234852856318454,677.0,218.0,1113.5,4.0,68.83,1.1099999999999994,4202.04,-0.05
125,2021-06-03,0.1713941311636035,681.0,4.0,1114.5,1.0,68.81,-0.019999999999996,4208.12,0.14
126,2021-06-04,-1.5534455203534812,695.0,14.0,1116.5,2.0,69.62,0.8100000000000023,4192.85,-0.36
127,2021-06-07,-2.9416258584994392,485.0,-71.0,1112.5,-4.0,69.23,-0.3900000000000005,4229.89,0.88
128,2021-06-08,2.790710487892241,454.0,-31.0,1116.0,3.5,70.05,0.8199999999999932,4226.52,-0.08
129,2021-06-09,0.13017642734622473,602.0,148.0,1113.5,-2.5,69.96,-0.0900000000000034,4227.26,0.02
130,2021-06-10,0.5177345100258645,610.0,8.0,1116.0,2.5,70.29,0.3300000000000125,4219.55,-0.18
131,2021-06-11,1.5862871750393648,556.0,-54.0,1116.5,0.5,70.91,0.6199999999999903,4239.18,0.47
132,2021-06-14,-0.02246787094454589,399.0,-53.0,1119.0,2.5,70.88,-0.0300000000000011,4247.44,0.19
133,2021-06-15,-1.3000584295923425,373.0,-26.0,1118.0,-1.0,72.12,1.240000000000009,4255.15,0.18
134,2021-06-16,2.033644888185587,545.0,172.0,1118.5,0.5,72.15,0.0300000000000011,4246.59,-0.2
135,2021-06-17,-0.16773531293236355,540.0,-5.0,1134.0,15.5,71.04,-1.1099999999999994,4223.7,-0.54
136,2021-06-18,-1.1075719474713615,507.0,-33.0,1132.0,-2.0,71.64,0.5999999999999943,4221.86,-0.04
137,2021-06-21,-2.001115079185687,357.0,-72.0,1133.0,1.0,73.66,2.019999999999996,4166.45,-1.31
138,2021-06-22,0.1222418697624293,394.0,37.0,1135.0,2.0,73.06,-0.5999999999999943,4224.79,1.4
139,2021-06-23,-0.09944021684878736,645.0,251.0,1136.5,1.5,73.08,0.019999999999996,4246.44,0.51
140,2021-06-24,-1.4365927616939211,610.0,-35.0,1133.0,-3.5,73.3,0.2199999999999988,4241.84,-0.11
141,2021-06-25,2.6503055045406434,634.0,24.0,1128.5,-4.5,74.05,0.75,4266.49,0.58
142,2021-06-28,0.5500307682957409,501.0,-113.0,1131.5,3.0,72.91,-1.1400000000000006,4280.7,0.33
143,2021-06-29,-0.7453552242865676,595.0,94.0,1131.8,0.2999999999999545,72.98,0.0700000000000073,4290.61,0.23
144,2021-06-30,0.15110397247396615,794.0,199.0,1128.5,-3.2999999999999545,73.47,0.4899999999999949,4291.8,0.03
145,2021-07-01,0.20104131037889877,761.0,-33.0,1133.0,4.5,75.23,1.7600000000000051,4297.5,0.13
146,2021-07-02,-0.18963888962637343,825.0,64.0,1136.0,3.0,75.16,-0.0700000000000073,4319.94,0.52
147,2021-07-06,-0.38513369220233273,746.0,35.0,1134.0,3.0,73.37,-1.789999999999992,4352.34,0.75
148,2021-07-07,-0.8375593240386124,1211.0,465.0,1137.5,3.5,72.2,-1.1700000000000017,4343.54,-0.2
149,2021-07-08,-2.454134082793484,1275.0,64.0,1149.5,12.0,72.94,0.7399999999999949,4358.13,0.34
150,2021-07-09,-1.8158335180245926,1316.0,41.0,1148.5,-1.0,74.56,1.6200000000000043,4320.82,-0.86
151,2021-07-12,0.20821495567161616,1100.0,-224.0,1148.0,-0.5,74.1,-0.4600000000000079,4369.55,1.13
152,2021-07-13,0.21632664157744314,1150.0,50.0,1145.5,-2.5,75.25,1.1500000000000057,4384.63,0.35
153,2021-07-14,-1.3304242010866587,1613.0,463.0,1150.0,4.5,73.13,-2.1200000000000045,4369.21,-0.35
154,2021-07-15,0.8342334203962916,1599.0,-14.0,1142.0,-8.0,71.65,-1.4799999999999898,4374.3,0.12
155,2021-07-16,0.7283945327563235,1535.0,-64.0,1141.0,-1.0,71.81,0.1599999999999966,4360.03,-0.33
156,2021-07-19,-1.151976612438562,1251.0,-202.0,1152.0,11.0,66.42,-5.390000000000001,4327.16,-0.75
157,2021-07-20,-2.035052030357561,1278.0,27.0,1149.0,-3.0,67.42,1.0,4258.63,-1.58
158,2021-07-21,-0.06868515841512192,1781.0,503.0,1154.5,5.5,70.3,2.8799999999999955,4323.21,1.52
159,2021-07-22,1.048568208882451,1841.0,60.0,1149.5,-5.0,71.91,1.6099999999999994,4358.69,0.82
160,2021-07-23,-0.15106576501758648,1629.0,-212.0,1151.5,2.0,72.07,0.1599999999999966,4367.48,0.2
161,2021-07-26,-1.152530021228728,1318.0,-169.0,1155.0,3.5,71.91,-0.1599999999999966,4411.8,1.01
162,2021-07-27,1.234483808669031,1363.0,45.0,1154.0,-1.0,71.65,-0.2599999999999909,4422.23,0.24
163,2021-07-28,-0.4175588441338002,1895.0,532.0,1154.0,0.0,72.39,0.7399999999999949,4401.46,-0.47
164,2021-07-29,-0.6828190330837283,1673.0,-222.0,1146.5,-7.5,73.62,1.230000000000004,4400.65,-0.02
165,2021-07-30,-1.7988202620395009,1710.0,37.0,1152.0,5.5,73.95,0.3299999999999983,4419.15,0.42
166,2021-08-02,-1.427925229531644,1218.0,-224.0,1151.0,-1.0,71.26,-2.6899999999999977,4395.26,-0.54
167,2021-08-03,-1.0066684030146271,1200.0,-18.0,1148.5,-2.5,70.56,-0.7000000000000028,4387.11,-0.19
168,2021-08-04,3.5017456525733723,1725.0,525.0,1144.0,-4.5,68.15,-2.4099999999999966,4423.15,0.82
169,2021-08-05,-0.15130912656302328,1775.0,50.0,1143.5,-0.5,69.09,0.9399999999999976,4402.68,-0.46
170,2021-08-06,0.08284100185079657,1704.0,-71.0,1146.0,2.5,68.28,-0.8100000000000023,4429.1,0.6
171,2021-08-09,-1.2650050269111317,1491.0,-236.0,1146.0,0.0,66.48,-1.7999999999999972,4436.52,0.17
172,2021-08-10,-1.1949258589807654,1537.0,46.0,1151.0,5.0,68.29,1.8100000000000025,4432.35,-0.09
173,2021-08-11,1.2400046355313494,2221.0,684.0,1157.0,6.0,69.25,0.9599999999999936,4436.75,0.1
174,2021-08-12,0.4824045002616506,1987.0,-234.0,1163.5,6.5,69.09,-0.1599999999999966,4447.7,0.25
175,2021-08-13,-2.1180855045811815,1989.0,2.0,1169.0,5.5,68.44,-0.6500000000000057,4460.84,0.3
176,2021-08-17,-1.4415043519465418,1372.0,-182.0,1174.5,5.5,66.59,-0.7000000000000028,4479.66,0.26
177,2021-08-18,2.7961233836888666,1803.0,431.0,1170.5,-4.0,65.46,-1.1300000000000097,4448.08,-0.7
178,2021-08-19,-4.439493895234346,2152.0,349.0,1177.0,6.5,63.69,-1.769999999999996,4400.27,-1.07
179,2021-08-20,-1.387153694568589,2050.0,-102.0,1183.5,6.5,62.32,-1.3699999999999974,4405.8,0.13
180,2021-08-23,2.0819183950681657,1417.0,-209.0,1172.0,-11.5,65.64,3.3200000000000003,4441.67,0.81
181,2021-08-24,3.6865494681713136,1507.0,90.0,1167.5,-4.5,67.54,1.9000000000000057,4479.54,0.85
182,2021-08-25,0.9694880675227736,2154.0,647.0,1167.5,0.0,68.36,0.8199999999999932,4486.23,0.15
183,2021-08-26,1.0330990935940576,1882.0,-272.0,1170.5,3.0,67.42,-0.9399999999999976,4496.19,0.22
184,2021-08-27,0.4644955264081021,1837.0,-45.0,1170.0,-0.5,68.74,1.3199999999999932,4469.91,-0.58
185,2021-08-30,1.3248355494194468,1485.0,-134.0,1165.0,-5.0,69.21,0.4699999999999988,4509.37,0.88
186,2021-08-31,0.8654699283858256,1369.0,-116.0,1157.5,-7.5,68.5,-0.7099999999999937,4528.79,0.43
187,2021-09-01,-0.36756476561854445,2024.0,655.0,1159.5,2.0,68.59,0.0900000000000034,4522.68,-0.13
188,2021-09-02,-2.373942210292733,1960.0,-64.0,1159.0,-0.5,69.99,1.3999999999999917,4524.09,0.03
189,2021-09-03,-0.032298437563090227,1708.0,-252.0,1157.0,-2.0,69.29,-0.6999999999999886,4536.95,0.28
190,2021-09-07,-0.7412585139067162,1597.0,222.0,1162.0,5.0,68.35,-0.940000000000012,4535.43,-0.03
191,2021-09-08,-0.32017163164704815,2048.0,451.0,1167.0,5.0,69.3,0.9500000000000028,4520.03,-0.34
192,2021-09-09,-1.6873269750515452,2049.0,1.0,1170.0,3.0,68.14,-1.1599999999999966,4514.07,-0.13
193,2021-09-10,0.8827928507566245,1892.0,-157.0,1170.0,0.0,69.72,1.5799999999999983,4493.28,-0.46
194,2021-09-13,-0.08655427035578962,1433.0,-322.0,1175.0,5.0,70.45,0.730000000000004,4458.58,-0.77
195,2021-09-14,2.0608643029454052,1495.0,62.0,1171.5,-3.5,70.46,0.0099999999999909,4468.73,0.23
196,2021-09-15,-0.16854160744020188,2078.0,583.0,1168.0,-3.5,72.61,2.1500000000000057,4443.05,-0.57
197,2021-09-16,-0.7733458088399902,1942.0,-136.0,1173.5,5.5,72.61,0.0,4480.7,0.85
198,2021-09-17,1.6694408685028435,2008.0,66.0,1184.0,10.5,71.97,-0.6400000000000006,4473.76,-0.15
199,2021-09-23,1.462179316574313,1715.0,-5.0,1174.0,-10.0,73.3,1.0699999999999932,4395.64,0.95
200,2021-09-24,0.25833426068708965,2429.0,714.0,1178.0,4.0,73.98,0.6800000000000068,4448.98,1.21
201,2021-09-27,-0.07531851804869902,2381.0,-387.0,1181.0,3.0,75.45,1.4699999999999989,4455.48,0.15
202,2021-09-28,-1.4519661049223995,2288.0,-93.0,1187.0,6.0,75.29,-0.1599999999999966,4443.11,-0.28
203,2021-09-29,-1.8324396566993535,2881.0,593.0,1185.0,-2.0,74.83,-0.4600000000000079,4352.63,-2.04
204,2021-09-30,-2.458787829082262,2561.0,-320.0,1186.0,1.0,75.03,0.2000000000000028,4359.46,0.16
205,2021-10-01,-2.3677395486496366,2483.0,-78.0,1187.0,1.0,75.88,0.8499999999999943,4307.54,-1.19
206,2021-10-05,-1.930397189017895,1574.0,-96.0,1187.5,0.5,78.93,1.3100000000000025,4300.46,-1.3
207,2021-10-06,-3.9231785869531772,2027.0,453.0,1196.5,9.0,77.43,-1.5,4345.72,1.05
208,2021-10-07,3.500690083815474,2425.0,398.0,1190.5,-6.0,78.3,0.8699999999999903,4363.55,0.41
209,2021-10-08,-3.086005457580114,2171.0,-254.0,1196.0,5.5,79.35,1.0499999999999972,4399.76,0.83
210,2021-10-12,-0.8314919014966855,1346.0,49.0,1196.5,0.5,80.64,0.1200000000000045,4361.19,-0.69
211,2021-10-13,0.820086373242668,1583.0,237.0,1192.5,-4.0,80.44,-0.2000000000000028,4350.64,-0.24
212,2021-10-14,1.3953382396500422,1939.0,356.0,1186.5,-6.0,81.31,0.8700000000000045,4363.8,0.3
213,2021-10-15,0.9689582799642233,1683.0,-256.0,1183.5,-3.0,82.28,0.9699999999999988,4438.23,1.71
214,2021-10-18,-1.9095267133439904,1049.0,-371.0,1187.5,4.0,82.44,0.1599999999999966,4471.37,0.75
215,2021-10-19,0.33715564066377623,1073.0,24.0,1178.5,-9.0,82.96,0.519999999999996,4486.48,0.34
216,2021-10-20,-1.0881166446571007,1571.0,498.0,1175.0,-3.5,83.87,0.9100000000000108,4519.63,0.74
217,2021-10-21,0.0370353436056854,1441.0,-130.0,1177.5,2.5,82.5,-1.3700000000000043,4536.19,0.37
218,2021-10-22,-1.131673606318348,1437.0,-4.0,1176.0,-1.5,83.76,1.2600000000000051,4549.78,0.3
219,2021-10-25,2.0839978734715543,1190.0,-232.0,1171.0,-5.0,83.76,0.0,4544.9,-0.11
220,2021-10-26,0.20106601214547642,1265.0,75.0,1167.0,-4.0,84.65,0.8900000000000006,4566.48,0.47
221,2021-10-27,-3.2336498438538133,1952.0,687.0,1173.5,6.5,82.66,-1.990000000000009,4574.79,0.18
222,2021-10-28,-0.730925870572415,2110.0,158.0,1170.5,-3.0,82.81,0.1500000000000056,4551.68,-0.51
223,2021-10-29,-1.2524288745547993,2124.0,14.0,1174.0,3.5,83.57,0.7599999999999909,4596.42,0.98
224,2021-11-01,0.3335159730328513,1684.0,-377.0,1178.5,4.5,84.05,0.480000000000004,4605.38,0.19
225,2021-11-02,1.2859415437946637,1589.0,-95.0,1176.5,-2.0,83.91,-0.1400000000000005,4613.67,0.18
226,2021-11-03,-2.1960401888481895,2667.0,1078.0,1182.0,5.5,80.86,-3.049999999999997,4630.65,0.37
227,2021-11-04,0.1164858659022303,2482.0,-185.0,1185.5,3.5,78.81,-2.049999999999997,4660.57,0.65
228,2021-11-05,-0.7110298201597259,2342.0,-140.0,1186.5,1.0,81.27,2.4599999999999937,4680.06,0.42
229,2021-11-08,1.575467649143792,1758.0,-466.0,1184.0,-2.5,81.93,0.6600000000000108,4697.53,0.37
230,2021-11-09,-0.9542618950407039,1715.0,-43.0,1176.0,-8.0,84.15,2.219999999999999,4701.7,0.09
231,2021-11-10,-1.1590229312063731,2425.0,710.0,1179.0,3.0,81.34,-2.8100000000000023,4685.25,-0.35
232,2021-11-11,-0.15275986149773,2519.0,94.0,1183.0,4.0,81.59,0.25,4646.71,-0.82
